"Participant","Stimulus","Trial_Order_Phase1","Trial_Duration_Phase1","Rating_RT_Phase1","Cue_Color","Condition","Beauty","Attractiveness","Trustworthiness","Trial_Order_Phase2","Trial_Duration_Phase2","Rating_RT_Phase2","Realness","Gender","SexualOrientation","Category","Relevance"
"S230","NF-1014",99,2,4835,"green","AI-Generated",2,1,4,1,1,1960,2,"Male","Heterosexual","Female","Relevant"
"S230","NM-1091",100,2,5784,"green","AI-Generated",4,2,1,1,1,1526,3,"Male","Heterosexual","Male","Irrelevant"
"S230","NF-1001",101,2,3793,"red","Photograph",2,0,3,1,1,1103,-3,"Male","Heterosexual","Female","Relevant"
"S230","NF-1031",102,2,5529,"green","AI-Generated",2,1,1,1,1,1426,-1,"Male","Heterosexual","Female","Relevant"
"S230","NF-1053",103,2,2979,"red","Photograph",1,1,1,1,1,871,1,"Male","Heterosexual","Female","Relevant"
"S230","NF-1012",104,2,7954,"red","Photograph",1,0,1,1,1,1490,-1,"Male","Heterosexual","Female","Relevant"
"S230","NF-1080",105,2,3228,"red","Photograph",2,3,2,1,1,1929,1,"Male","Heterosexual","Female","Relevant"
"S230","NF-1062",106,2,9500,"green","AI-Generated",2,1,3,1,1,962,1,"Male","Heterosexual","Female","Relevant"
"S230","NF-1002",107,2,5502,"green","AI-Generated",2,1,2,1,1,1579,-3,"Male","Heterosexual","Female","Relevant"
"S230","NF-1046",108,2,4158,"red","Photograph",2,2,2,1,1,1091,2,"Male","Heterosexual","Female","Relevant"
"S230","NF-1041",109,2,3724,"green","AI-Generated",2,3,2,1,1,1512,-2,"Male","Heterosexual","Female","Relevant"
"S086","NF-1076",1,2,5621,"blue","AI-Generated",4,4,3,1,1,1661,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1058",2,2,5292,"green","Photograph",3,2,5,1,1,2111,0,"Female","Heterosexual","Male","Relevant"
"S086","NF-1030",3,2,5890,"blue","AI-Generated",5,5,4,1,1,1135,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1084",4,2,8245,"green","Photograph",4,4,3,1,1,1288,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1038",5,2,3785,"blue","AI-Generated",3,4,3,1,1,1179,-3,"Female","Heterosexual","Male","Relevant"
"S086","NF-1095",6,2,4221,"green","Photograph",5,5,4,1,1,1275,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1075",7,2,5232,"green","Photograph",4,3,4,1,1,1163,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1102",8,2,4805,"blue","AI-Generated",3,2,3,1,1,1387,-1,"Female","Heterosexual","Male","Relevant"
"S086","NF-1026",9,2,3848,"blue","AI-Generated",2,2,2,1,1,1369,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1097",10,2,3697,"green","Photograph",4,5,4,1,1,824,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1071",11,2,3808,"blue","AI-Generated",3,3,3,1,1,969,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1082",12,2,4681,"green","Photograph",4,4,5,1,1,1322,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1067",13,2,4309,"blue","AI-Generated",2,2,3,1,1,1304,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1066",14,2,4844,"blue","AI-Generated",4,3,4,1,1,1528,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1088",15,2,4658,"green","Photograph",4,3,4,1,1,1130,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1061",16,2,6046,"blue","AI-Generated",4,3,3,1,1,1450,0,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1089",17,2,4468,"green","Photograph",4,4,4,1,1,1056,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1031",18,2,3927,"blue","AI-Generated",3,2,3,1,1,2127,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1077",19,2,4870,"green","Photograph",2,2,3,1,1,1286,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1073",20,2,3906,"blue","AI-Generated",4,4,4,1,1,1314,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1059",21,2,4155,"green","Photograph",2,2,2,1,1,1535,0,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1045",22,2,4091,"green","Photograph",4,4,4,1,1,1521,1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1101",23,2,4714,"blue","AI-Generated",5,5,3,1,1,1243,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1091",24,2,3928,"blue","AI-Generated",3,4,3,1,1,1119,-2,"Female","Heterosexual","Male","Relevant"
"S086","NF-1096",25,2,5000,"blue","AI-Generated",4,4,4,1,1,1293,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1024",26,2,3906,"green","Photograph",2,3,3,1,1,1098,0,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1043",27,2,4356,"blue","AI-Generated",4,4,3,1,1,1957,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1052",28,2,4094,"green","Photograph",3,4,3,1,1,1022,0,"Female","Heterosexual","Male","Relevant"
"S086","NF-1008",29,2,4602,"blue","AI-Generated",6,5,4,1,1,1442,1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1025",30,2,4528,"green","Photograph",3,3,3,1,1,1089,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1047",31,2,5227,"green","Photograph",3,3,3,1,1,1694,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1057",32,2,5156,"green","Photograph",0,0,1,1,1,2256,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1104",33,2,5140,"blue","AI-Generated",3,2,2,1,1,1266,1,"Female","Heterosexual","Male","Relevant"
"S086","NF-1079",34,2,3138,"green","Photograph",5,5,3,1,1,1484,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1037",35,2,3060,"blue","AI-Generated",2,3,2,1,1,1244,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1060",36,2,2956,"blue","AI-Generated",2,2,3,1,1,1351,0,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1110",37,2,3732,"green","Photograph",3,3,3,1,1,1170,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1094",38,2,2325,"green","Photograph",5,5,3,1,1,1272,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1014",39,2,4621,"green","Photograph",4,4,3,1,1,1061,1,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1007",40,2,2966,"blue","AI-Generated",2,2,3,1,1,1153,0,"Female","Heterosexual","Male","Relevant"
"S086","NM-1035",41,2,3889,"green","Photograph",3,3,2,1,1,1546,0,"Female","Heterosexual","Male","Relevant"
"S086","NF-1063",42,2,4812,"green","Photograph",3,4,3,1,1,1165,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1034",43,2,6148,"blue","AI-Generated",3,3,3,1,1,1035,0,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1020",44,2,3521,"blue","AI-Generated",5,5,4,1,1,2017,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1081",45,2,7112,"green","Photograph",2,2,1,1,1,1356,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1080",46,2,3954,"green","Photograph",2,3,2,1,1,1742,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1005",47,2,3440,"blue","AI-Generated",3,2,3,1,1,937,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1041",48,2,3610,"green","Photograph",4,4,4,1,1,1488,0,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1004",49,2,3939,"blue","AI-Generated",4,3,5,1,1,1450,3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1062",50,2,3849,"blue","AI-Generated",5,6,4,1,1,1401,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1011",51,2,4089,"green","Photograph",3,4,3,1,1,1231,-1,"Female","Heterosexual","Male","Relevant"
"S086","NF-1032",52,2,3827,"green","Photograph",5,5,4,1,1,1063,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1051",53,2,3962,"green","Photograph",4,5,3,1,1,950,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1021",54,2,3442,"green","Photograph",3,4,3,1,1,1108,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1092",55,2,5234,"green","Photograph",3,3,3,1,1,1185,-1,"Female","Heterosexual","Male","Relevant"
"S086","NF-1107",56,2,3185,"blue","AI-Generated",4,3,3,1,1,1140,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1015",57,2,3473,"blue","AI-Generated",5,5,4,1,1,845,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1072",58,2,3962,"blue","AI-Generated",5,5,4,1,1,1181,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1064",59,2,3769,"blue","AI-Generated",3,3,2,1,1,1136,2,"Female","Heterosexual","Male","Relevant"
"S086","NF-1050",60,2,4678,"green","Photograph",3,3,3,1,1,992,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1090",61,2,3010,"green","Photograph",2,2,1,1,1,1416,1,"Female","Heterosexual","Male","Relevant"
"S086","NF-1013",62,2,2996,"green","Photograph",4,4,3,1,1,1111,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1086",63,2,3004,"green","Photograph",4,4,4,1,1,802,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1044",64,2,5051,"blue","AI-Generated",4,3,2,1,1,1109,0,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1108",65,2,4869,"blue","AI-Generated",4,4,3,1,1,1179,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1023",66,2,3468,"green","Photograph",2,3,2,1,1,1082,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1018",67,2,4308,"blue","AI-Generated",3,3,3,1,1,2282,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1029",68,2,4837,"green","Photograph",4,4,3,1,1,1342,-1,"Female","Heterosexual","Male","Relevant"
"S086","NF-1009",69,2,3528,"green","Photograph",4,4,5,1,1,1179,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1046",70,2,2873,"blue","AI-Generated",4,4,2,1,1,974,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1040",71,2,4700,"blue","AI-Generated",4,4,3,1,1,1308,1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1003",72,2,3373,"blue","AI-Generated",4,4,3,1,1,917,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1074",73,2,3533,"blue","AI-Generated",4,4,3,1,1,1472,-1,"Female","Heterosexual","Male","Relevant"
"S086","NF-1098",74,2,3124,"blue","AI-Generated",5,5,3,1,1,919,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1109",75,2,3888,"blue","AI-Generated",2,2,1,1,1,3145,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1039",76,2,3757,"blue","AI-Generated",2,2,3,1,1,2931,3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1065",77,2,3353,"green","Photograph",3,3,4,1,1,972,0,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1002",78,2,9334,"blue","AI-Generated",3,3,4,1,1,879,0,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1093",79,2,3777,"blue","AI-Generated",3,3,2,1,1,933,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1027",80,2,3839,"green","Photograph",3,3,2,1,1,1038,-1,"Female","Heterosexual","Male","Relevant"
"S086","NF-1056",81,2,3849,"green","Photograph",3,4,4,1,1,1148,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1048",82,2,4510,"blue","AI-Generated",4,3,3,1,1,1129,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1083",83,2,2938,"green","Photograph",3,3,3,1,1,1123,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1087",84,2,5280,"blue","AI-Generated",2,2,1,1,1,1127,0,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1103",85,2,5540,"blue","AI-Generated",2,1,1,1,1,861,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1028",86,2,3505,"blue","AI-Generated",4,4,3,1,1,1235,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1099",87,2,4323,"blue","AI-Generated",4,4,3,1,1,906,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1069",88,2,3414,"green","Photograph",3,3,3,1,1,1383,2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1100",89,2,2619,"green","Photograph",4,4,4,1,1,1456,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1105",90,2,4295,"green","Photograph",5,4,3,1,1,891,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1054",91,2,3814,"green","Photograph",3,3,2,1,1,990,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1042",92,2,3475,"green","Photograph",5,5,4,1,1,968,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1106",93,2,4555,"blue","AI-Generated",6,6,5,1,1,832,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1010",94,2,3109,"green","Photograph",2,2,2,1,1,1094,-2,"Female","Heterosexual","Male","Relevant"
"S086","NF-1085",95,2,4131,"green","Photograph",4,4,3,1,1,1024,0,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1053",96,2,3569,"blue","AI-Generated",4,3,3,1,1,1096,0,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1019",97,2,4586,"blue","AI-Generated",3,4,4,1,1,1001,-1,"Female","Heterosexual","Male","Relevant"
"S086","NF-1016",98,2,2995,"green","Photograph",4,4,3,1,1,882,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1022",99,2,3121,"green","Photograph",2,2,2,1,1,995,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1068",100,2,3353,"blue","AI-Generated",3,3,3,1,1,780,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1001",101,2,3447,"blue","AI-Generated",4,3,3,1,1,1226,1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1006",102,2,3721,"green","Photograph",3,3,3,1,1,4698,0,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1033",103,2,3292,"green","Photograph",4,3,2,1,1,974,1,"Female","Heterosexual","Male","Relevant"
"S086","NF-1012",104,2,4719,"green","Photograph",3,3,2,1,1,1038,-3,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1017",105,2,2993,"green","Photograph",4,4,3,1,1,1249,-1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1036",106,2,3581,"blue","AI-Generated",4,4,3,1,1,1437,1,"Female","Heterosexual","Female","Irrelevant"
"S086","NF-1049",107,2,3956,"green","Photograph",3,3,3,1,1,920,-2,"Female","Heterosexual","Female","Irrelevant"
"S086","NM-1055",108,2,4447,"blue","AI-Generated",3,3,3,1,1,981,-1,"Female","Heterosexual","Male","Relevant"
"S086","NM-1070",109,2,2948,"blue","AI-Generated",2,2,2,1,1,1686,-1,"Female","Heterosexual","Male","Relevant"
"S192","NF-1009",1,2,30151,"red","Photograph",3,1,4,1,1,813,-3,"Male","Heterosexual","Female","Relevant"
"S192","NF-1008",2,2,21368,"green","AI-Generated",3,1,2,1,1,1678,-3,"Male","Heterosexual","Female","Relevant"
"S192","NM-1019",3,2,38486,"green","AI-Generated",2,2,5,1,1,2069,3,"Male","Heterosexual","Male","Irrelevant"
"S192","NM-1104",4,2,28084,"green","AI-Generated",1,1,6,1,1,3176,-1,"Male","Heterosexual","Male","Irrelevant"
"S192","NF-1084",5,2,17209,"green","AI-Generated",4,3,3,1,1,1557,-1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1013",6,2,24748,"green","AI-Generated",3,3,3,1,1,2236,-3,"Male","Heterosexual","Female","Relevant"
"S192","NM-1010",7,2,40861,"green","AI-Generated",1,0,4,1,1,1398,3,"Male","Heterosexual","Male","Irrelevant"
"S192","NF-1006",8,2,10487,"red","Photograph",1,1,5,1,1,1086,2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1046",9,2,12006,"red","Photograph",4,3,2,1,1,3748,-1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1014",10,2,11122,"green","AI-Generated",3,1,2,1,1,4270,-1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1107",11,2,10647,"green","AI-Generated",1,1,1,1,1,1592,-3,"Male","Heterosexual","Female","Relevant"
"S192","NF-1015",12,2,10279,"red","Photograph",4,3,3,1,1,3324,-3,"Male","Heterosexual","Female","Relevant"
"S192","NF-1103",13,2,35219,"green","AI-Generated",1,0,2,1,1,1442,0,"Male","Heterosexual","Female","Relevant"
"S192","NF-1082",14,2,30946,"green","AI-Generated",2,1,4,1,1,2835,1,"Male","Heterosexual","Female","Relevant"
"S192","NM-1035",15,2,17754,"red","Photograph",3,3,4,1,1,1649,2,"Male","Heterosexual","Male","Irrelevant"
"S192","NF-1051",16,2,14616,"green","AI-Generated",1,1,3,1,1,2135,-1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1101",17,2,19590,"red","Photograph",2,2,3,1,1,979,-1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1077",18,2,17957,"green","AI-Generated",3,2,2,1,1,891,-3,"Male","Heterosexual","Female","Relevant"
"S192","NF-1004",19,2,10884,"green","AI-Generated",3,2,5,1,1,2167,2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1099",20,2,19154,"red","Photograph",3,3,3,1,1,1359,-1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1050",21,2,12207,"green","AI-Generated",2,1,2,1,1,1616,3,"Male","Heterosexual","Female","Relevant"
"S192","NF-1047",22,2,4865,"red","Photograph",1,1,3,1,1,1317,-2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1108",23,2,7838,"red","Photograph",3,3,2,1,1,2527,1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1021",24,2,4530,"red","Photograph",1,0,3,1,1,4942,1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1056",25,2,9955,"red","Photograph",3,2,4,1,1,1675,0,"Male","Heterosexual","Female","Relevant"
"S192","NF-1097",26,2,8468,"red","Photograph",2,2,2,1,1,974,-3,"Male","Heterosexual","Female","Relevant"
"S192","NF-1063",27,2,6474,"green","AI-Generated",4,4,4,1,1,3908,-1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1060",28,2,9065,"green","AI-Generated",3,1,4,1,1,2865,1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1053",29,2,6941,"red","Photograph",2,1,3,1,1,1351,2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1106",30,2,11095,"red","Photograph",4,3,4,1,1,3733,1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1057",31,2,7385,"green","AI-Generated",2,1,1,1,1,1125,2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1098",32,2,4996,"red","Photograph",3,2,1,1,1,1701,-1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1022",33,2,6331,"red","Photograph",2,1,3,1,1,1522,-2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1016",34,2,9449,"green","AI-Generated",2,1,4,1,1,1323,-1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1065",35,2,4772,"red","Photograph",3,2,3,1,1,3422,-2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1032",36,2,4233,"red","Photograph",3,3,3,1,1,874,-3,"Male","Heterosexual","Female","Relevant"
"S192","NF-1031",37,2,7479,"red","Photograph",1,1,3,1,1,1078,-2,"Male","Heterosexual","Female","Relevant"
"S192","NM-1011",38,2,9745,"red","Photograph",2,1,5,1,1,5778,2,"Male","Heterosexual","Male","Irrelevant"
"S192","NF-1012",39,2,11000,"red","Photograph",1,0,4,1,1,952,-3,"Male","Heterosexual","Female","Relevant"
"S192","NF-1042",40,2,6369,"red","Photograph",1,1,2,1,1,1241,-1,"Male","Heterosexual","Female","Relevant"
"S192","NM-1055",41,2,12029,"green","AI-Generated",2,0,3,1,1,2700,-1,"Male","Heterosexual","Male","Irrelevant"
"S192","NF-1066",42,2,9735,"red","Photograph",3,1,4,1,1,5196,1,"Male","Heterosexual","Female","Relevant"
"S192","NM-1027",43,2,15131,"red","Photograph",2,1,2,1,1,1336,1,"Male","Heterosexual","Male","Irrelevant"
"S192","NF-1061",44,2,11614,"red","Photograph",4,5,5,1,1,2243,3,"Male","Heterosexual","Female","Relevant"
"S192","NM-1058",45,2,8957,"red","Photograph",4,3,4,1,1,2157,1,"Male","Heterosexual","Male","Irrelevant"
"S192","NM-1090",46,2,9364,"red","Photograph",3,3,4,1,1,1404,2,"Male","Heterosexual","Male","Irrelevant"
"S192","NF-1002",47,2,7974,"red","Photograph",1,0,3,1,1,1860,2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1094",48,2,10488,"green","AI-Generated",3,2,3,1,1,1603,0,"Male","Heterosexual","Female","Relevant"
"S192","NF-1095",49,2,7432,"green","AI-Generated",2,1,3,1,1,1044,-2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1001",50,2,11546,"red","Photograph",1,0,2,1,1,2131,2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1048",51,2,13870,"green","AI-Generated",2,2,4,1,1,2168,-2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1075",52,2,4734,"green","AI-Generated",2,1,2,1,1,3819,0,"Male","Heterosexual","Female","Relevant"
"S192","NM-1070",53,2,8357,"red","Photograph",2,2,2,1,1,1559,3,"Male","Heterosexual","Male","Irrelevant"
"S192","NM-1092",54,2,15693,"green","AI-Generated",2,1,4,1,1,1126,-1,"Male","Heterosexual","Male","Irrelevant"
"S192","NF-1049",55,2,5330,"red","Photograph",3,2,3,1,1,1210,-2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1100",56,2,5190,"red","Photograph",2,1,3,1,1,1486,-2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1093",57,2,4822,"red","Photograph",1,0,2,1,1,1369,2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1037",58,2,4756,"green","AI-Generated",3,3,4,1,1,1295,2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1026",59,2,3451,"red","Photograph",1,0,3,1,1,1242,-1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1089",60,2,8747,"green","AI-Generated",1,1,3,1,1,729,-3,"Male","Heterosexual","Female","Relevant"
"S192","NF-1067",61,2,6234,"red","Photograph",1,1,3,1,1,6428,2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1025",62,2,3613,"red","Photograph",1,0,2,1,1,1243,-3,"Male","Heterosexual","Female","Relevant"
"S192","NF-1071",63,2,5705,"green","AI-Generated",1,1,1,1,1,938,-3,"Male","Heterosexual","Female","Relevant"
"S192","NF-1087",64,2,3297,"red","Photograph",1,0,1,1,1,1098,-2,"Male","Heterosexual","Female","Relevant"
"S192","NF-1044",65,2,5594,"green","AI-Generated",2,0,1,1,1,1226,-3,"Male","Heterosexual","Female","Relevant"
"S192","NF-1018",66,2,5312,"green","AI-Generated",3,3,4,1,1,1255,1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1068",67,2,9378,"red","Photograph",3,1,2,1,1,3125,-1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1069",68,2,8888,"red","Photograph",1,1,2,1,1,4363,1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1003",69,2,8616,"green","AI-Generated",2,1,2,1,1,3577,-3,"Male","Heterosexual","Female","Relevant"
"S192","NF-1105",70,2,6231,"green","AI-Generated",2,1,2,1,1,1806,-1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1109",71,2,5229,"green","AI-Generated",1,1,2,1,1,1456,-1,"Male","Heterosexual","Female","Relevant"
"S192","NF-1062",72,2,5658,"red","Photograph",2,1,4,1,1,1700,1,"Male","Heterosexual","Female","Relevant"
